LICENSE TYPE,LICENSE NO,LICENSE STATUS,FULL NAME,ISSUE DATE,EXPIRATION DATE,ADDR LINE 1,ADDR LINE 2,CITY,STATE,ZIPCODE,PHONE,DISCIPLINARY ACTION,DOCKET NUMBER,EMAIL,QUALIFIER
Contractor With LRF,250288-5501,Active,"Best Plumbing, Inc.",1991-03-19,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84124,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,6948926-5501,Active,Discount Plumbing Service Inc.,2008-03-21,2025-11-30,restricted,restricted,Saint George,UT,847905912,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14078241-5501,Active,All Day Plumbing Experts LLC,2024-08-20,2025-11-30,restricted,restricted,South Ogden,UT,84403,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12422162-5501,Active,COS Plumbing LLC,2021-08-06,2025-11-30,restricted,restricted,Santaquin,UT,84655,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13427003-5501,Active,"Coppersmith Plumbing Company, Inc.",2023-06-15,2025-11-30,restricted,restricted,Grand Junction,CO,81501,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14172297-5501,Active,"Vestcos Plumbing and Mechanical, LLC",2024-09-23,2025-11-30,restricted,restricted,Ogden,UT,84404,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,247109-5501,Active,"Rocky Mountain Mechanical, LLC",1986-08-21,2025-11-30,restricted,restricted,Salt Lake City,UT,841154328,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,4737068-5501,Active,"Wattco Enterprises, Inc.",2000-08-03,2025-11-30,restricted,restricted,ERDA,UT,84074,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13151514-5501,Active,REDNALEK MECHANICAL LLC,2023-02-08,2025-11-30,restricted,restricted,Payson,UT,84651,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13545751-5501,Active,Countryside Plumbing Co.,2023-10-25,2025-11-30,restricted,restricted,Fairview,UT,84629,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,6445552-5501,Active,Big Sky Plumbing LLC,2007-01-24,2025-11-30,restricted,restricted,GENOLA,UT,84655,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,232472-5501,Active,Zion Plumbing Inc,1911-01-01,2025-11-30,restricted,restricted,CEDAR CITY,UT,84721,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5259130-5501,Active,"Brown's Quality Plumbing, L.L.C.",2003-04-23,2025-11-30,restricted,restricted,Hooper,UT,84315,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,9424963-5501,Active,"Page Plumbing, LLC",2015-06-05,2025-11-30,restricted,restricted,SYRACUSE,UT,84075,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11921397-5501,Active,Koch Mechanical Inc.,2020-11-18,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84119,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12312164-5501,Active,JC Plumbing LLC,2021-06-04,2025-11-30,restricted,restricted,Ogden,UT,84401,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13459339-5501,Active,Helms Plumbing LLC,2023-07-10,2025-11-30,restricted,restricted,Elk Ridge,UT,84651,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12677406-5501,Active,"True Plumbing, LLC",2022-01-28,2025-11-30,restricted,restricted,Grantsville,UT,84029,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10939558-5501,Active,Gilbert Plumbing & Mechanical LLC,2018-08-15,2025-11-30,restricted,restricted,BOUNTIFUL,UT,84010,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,270905-5501,Active,"ARCHER MECHANICAL & MAINTENANCE CONTRACTORS, INC.",1994-02-23,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84104,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11238727-5501,Active,Preston Plumbing LLC,2019-04-04,2025-11-30,restricted,restricted,PRESTON,ID,83263,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12615267-5501,Active,Cottonwood Plumbing LLC,2021-12-20,2025-11-30,restricted,restricted,Salt Lake City,UT,84108,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,375155-5501,Active,"PPM, Inc.",1999-07-28,2025-11-30,restricted,restricted,OREM,UT,84057,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12187236-5501,Active,"RK Service, LLC",2021-03-08,2025-11-30,restricted,restricted,Denver,CO,80238,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,286936-5501,Active,"Home Depot U.S.A., Inc.",1998-10-16,2025-11-30,restricted,restricted,Atlanta,GA,30339,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12483704-5501,Active,All Seasons Plumbing and Construction LLC,2021-10-07,2025-11-30,restricted,restricted,WEST VALLEY CITY,UT,84120,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13567626-5501,Active,"Fierce Plumbing & Heating, LLC",2023-10-03,2025-11-30,restricted,restricted,Grantsville,UT,84029,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14197635-5501,Active,BEAR LAKE PLUMBING AND MECHANICAL LLC,2025-01-14,2027-11-30,restricted,restricted,Clinton,UT,84015,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13442994-5501,Active,"Slate Plumbing Company, LLC",2023-08-22,2025-11-30,restricted,restricted,Lehi,UT,84043,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,11629571-5501,Active,Butler Enterprises LLC,2020-01-29,2025-11-30,restricted,restricted,CEDAR CITY,UT,84721,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12292437-5501,Active,Red Canyon Construction LLC,2021-05-07,2025-11-30,restricted,restricted,Eagle Mountain,UT,84005,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13816197-5501,Active,"Shop 67 Plumbing, LLC",2024-03-13,2025-11-30,restricted,restricted,Clearfield,UT,84015,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13508700-5501,Active,Anderson Unlimited LLC,2023-08-04,2025-11-30,restricted,restricted,Vernal,UT,84078,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,366076-5501,Active,In & Out Plumbing & Mechanical,1998-10-21,2025-11-30,restricted,restricted,CEDAR CITY,UT,84721,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13798839-5501,Active,Better Priced Water Heaters and Water Softeners LLC,2024-02-07,2025-11-30,restricted,restricted,Sandy,UT,84070,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,7024100-5501,Active,Rooter Express LLC,2008-05-29,2025-11-30,restricted,restricted,RIVERTON,UT,840654148,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12667676-5501,Active,Comfort Pros Heating & Air,2022-01-24,2025-11-30,restricted,restricted,Riverton,UT,84065,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,8780892-5501,Active,Ken Rentmeister Plumbing Inc.,2013-08-27,2025-11-30,restricted,restricted,OGDEN,UT,84404,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5636750-5501,Active,"Ruggeri Plumbing, Inc.",2004-05-19,2025-11-30,restricted,restricted,PRICE,UT,84501,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14200089-5501,Active,Blue Mountain Contractors LLC,2025-01-09,2027-11-30,restricted,restricted,Spanish Fork,UT,84660,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,369516-5501,Active,"Told Plumbing, L.L.C.",1999-04-06,2025-11-30,restricted,restricted,PLEASANT GROVE,UT,840623521,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,6804180-5501,Active,"Plumbing Excellence, Inc.",2007-12-07,2025-11-30,restricted,restricted,WEST VALLEY CITY,UT,84120,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,243625-5501,Active,Hillcrest Plumbing & Heating,1984-01-12,2025-11-30,restricted,restricted,MIDVALE,UT,84047,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14067995-5501,Active,Bruce E Nielsen Enterprises LLC,2024-07-19,2025-11-30,restricted,restricted,Stansbury Park,UT,84074,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11096176-5501,Active,Vanmac Plumbing LLC,2018-12-19,2025-11-30,restricted,restricted,Hooper,UT,84315,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,237811-5501,Active,"Paul E. Healey Plumbing & Heating, Inc",1911-01-01,2025-11-30,restricted,restricted,SPANISH FORK,UT,84660,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5944695-5501,Active,"Royal Flush Plumbing, L.L.C.",2005-07-07,2025-11-30,restricted,restricted,GRANTSVILLE,UT,84029,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5749406-5501,Active,Skyline Plumbing & Mechanical Inc,2004-11-08,2025-11-30,restricted,restricted,PROVO,UT,84601,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11930233-5501,Active,CHAMPION PLUMBING SERVICES LLC,2020-09-22,2025-11-30,restricted,restricted,LINDON,UT,84042,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,275879-5501,Active,"CL Wayman Piping, L.C.",1994-11-10,2025-11-30,restricted,restricted,WEST JORDAN,UT,84081,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10481631-5501,Active,E.A. Day Construction LLC,2017-09-12,2025-11-30,restricted,restricted,WASHINGTON,UT,84780,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10120141-5501,Active,Salt Creek Contractor's LLC,2016-11-23,2025-11-30,restricted,restricted,NEPHI,UT,84648,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,4851106-5501,Active,"KEITH JOHNSON PLUMBING, INC.",2001-11-08,2025-11-30,restricted,restricted,WEST POINT,UT,84015,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5001677-5501,Active,"GENERAL-PLUMBING CONTRACTORS, INC.",2003-02-25,2025-11-30,restricted,restricted,DRAPER,UT,84020,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5118045-5501,Active,"Adair Plumbing & Construction, Inc..",2002-06-18,2025-11-30,restricted,restricted,ENOCH,UT,84721,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,1449013-5501,Active,"YEAGLE & SONS CONSTRUCTION, INC.",2001-11-20,2025-11-30,restricted,restricted,STANSBURY PARK,UT,84074,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11415592-5501,Active,Ralphs Plumbing LLC,2019-09-12,2025-11-30,restricted,restricted,MORGAN,UT,84050,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,230738-5501,Active,Hilco Plumbing & Heating Inc,1911-01-01,2025-11-30,restricted,restricted,LOGAN,UT,843234026,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11510091-5501,Active,Solution Plumbing & Developing LLC,2019-10-29,2025-11-30,restricted,restricted,COLORADO CITY,AZ,86021,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,235406-5501,Active,Delbert Thayn Construction,1911-01-01,2025-11-30,restricted,restricted,PRICE,UT,84501,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11674780-5501,Active,Lone Eagle Plumbing And HVAC LLC,2020-02-27,2025-11-30,restricted,restricted,WEST JORDAN,UT,84081,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14126804-5501,Active,Cornerstone Plumbing LLC,2024-08-26,2025-11-30,restricted,restricted,Moab,UT,84532,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12220081-5501,Active,"Water Kings, LLC, The",2021-08-10,2025-11-30,restricted,restricted,Pleasant Grove,UT,84062,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5932636-5501,Active,"James Wright Plumbing, Inc.",2005-06-20,2025-11-30,restricted,restricted,CLEARFIELD,UT,84015,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,10090796-5501,Active,Andrew Howard Woods,2016-10-20,2025-11-30,restricted,restricted,South Jordan,UT,84009,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,11883354-5501,Active,"THOMAS PLUMBING & AFFORDABLE DRAIN SERVICE, INC.",2020-08-12,2025-11-30,restricted,restricted,SPANISH FORK,UT,84660,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,7187383-5501,Active,"Malouf Group, LLC",2008-11-26,2025-11-30,restricted,restricted,MURRAY,UT,84107,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13896497-5501,Active,Legion Mechanical LLC,2024-08-02,2025-11-30,restricted,restricted,Mapleton,UT,84664,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,8758969-5501,Active,"Bird Plumbing, LLC",2013-08-09,2025-11-30,restricted,restricted,FAIRVIEW,UT,84629,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,8341211-5501,Active,"Connect Building Services, Inc",2012-09-17,2025-11-30,restricted,restricted,SANDY,UT,84070,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,6719391-5501,Active,"Windy 5 Plumbing, LLC",2007-08-16,2025-11-30,restricted,restricted,MILFORD,UT,84751,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12694136-5501,Active,Charles Edward Dollarhide,2022-03-07,2025-11-30,restricted,restricted,Elk Ridge,UT,84651,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10392760-5501,Active,"People's Plumbing, Inc.",2017-06-12,2025-11-30,restricted,restricted,SAINT GEORGE,UT,84790,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12571436-5501,Active,Patriot Plumbing Services Inc.,2021-12-03,2025-11-30,restricted,restricted,Washington,UT,84780,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,236595-5501,Active,"Wright Brothers Plumbing, Incorporated",1911-01-01,2025-11-30,restricted,restricted,EAGLE MOUNTAIN,UT,84005,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13398528-5501,Active,"KCAC, LLC",2023-05-31,2025-11-30,restricted,restricted,Saint George,UT,84771,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,7820909-5501,Active,"S.V. Plumbing, Inc.",2010-11-02,2025-11-30,restricted,restricted,EDEN,UT,84310,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,227930-5501,Active,L & L Mechanical Contractors Inc,1911-01-01,2025-11-30,restricted,restricted,ST GEORGE,UT,84790,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13508936-5501,Active,"Precision Plumbing Solutions, L.L.C.",2023-08-08,2025-11-30,restricted,restricted,Roy,UT,84067,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11599239-5501,Active,"Green Line Plumbing, Heating & Air LLC",2020-01-14,2025-11-30,restricted,restricted,Riverton,UT,84065,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5574356-5501,Active,"All States Mechanical, LLC",2004-03-11,2025-11-30,restricted,restricted,MIDVALE,UT,84047,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,6607017-5501,Active,"Direct Plumbing, Inc.",2007-05-24,2025-11-30,restricted,restricted,LONGPINE,NE,69217,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5074544-5501,Active,"BERRY PLUMBING, INC.",2002-03-27,2025-11-30,restricted,restricted,SPANISH FORK,UT,84660,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10706601-5501,Active,Mike The Plumber Inc,2018-02-23,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84117,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14084797-5501,Active,Top-Tier Plumbing & Drains LLC,2024-07-30,2025-11-30,restricted,restricted,Herriman,UT,84096,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12149175-5501,Active,"Superior Water & Air, LLC",2021-02-09,2025-11-30,restricted,restricted,West Valley City,UT,84119,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,4749550-5501,Active,"CENTRAL UTAH PLUMBING, INC.",2002-03-05,2025-11-30,restricted,restricted,VINEYARD,UT,84059,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13325263-5501,Active,"Hurricane Valley Plumbing, LLC",2023-04-12,2025-11-30,restricted,restricted,Hurricane,UT,84737,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,7478782-5501,Active,"Tri State Plumbing, Inc",2009-10-15,2025-11-30,restricted,restricted,ST GEORGE,UT,84790,restricted,N,,restricted,P200 - General Plumbing contractor
