LICENSE TYPE,LICENSE NO,LICENSE STATUS,FULL NAME,ISSUE DATE,EXPIRATION DATE,ADDR LINE 1,ADDR LINE 2,CITY,STATE,ZIPCODE,PHONE,DISCIPLINARY ACTION,DOCKET NUMBER,EMAIL,QUALIFIER
Contractor With LRF,14024858-5501,Active,Deseret Shareholders Inc.,2024-06-25,2025-11-30,restricted,restricted,Riverton,UT,84065,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6235285-5501,Active,"MDH Landscaping, Inc.",2006-06-06,2025-11-30,restricted,restricted,HEBER CITY,UT,84032,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14218811-5501,Active,ECHLIN ENTERPRISES LLC,2025-04-29,2027-11-30,restricted,restricted,Salt Lake City,UT,84104,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5015251-5501,Active,"M D Property Services, Inc.",2001-11-27,2025-11-30,restricted,restricted,AMERICAN FORK,UT,84003,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13079921-5501,Active,Juniper Creek LLC,2022-10-27,2025-11-30,restricted,restricted,Salt Lake City,UT,84105,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13882330-5501,Active,JNI Landscape Services LLC,2024-04-18,2025-11-30,restricted,restricted,Salt Lake City,UT,84118,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14179125-5501,Active,John's Landscaping & Concrete Services LLC,2024-09-20,2025-11-30,restricted,restricted,West Valley City,UT,84120,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,313993-5501,Active,BURTON LUMBER & HARDWARE CO.,1995-12-04,2025-11-30,restricted,restricted,Salt Lake City,UT,84127,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12451856-5501,Active,ZSG Enterprises LLC,2021-09-02,2025-11-30,restricted,restricted,Saint George,UT,84790,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11860047-5501,Active,"ALL IN-ONE PROFESSIONALS, L.L.C.",2020-07-22,2025-11-30,restricted,restricted,CEDAR CITY,UT,84720,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,310753-5501,Active,"Mountainscape, L.C.",1995-11-08,2025-11-30,restricted,restricted,Park City,UT,84068,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10453169-5501,Active,Tangikivila Talanoa,2017-07-19,2025-11-30,restricted,restricted,WEST JORDAN,UT,84084,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14114076-5501,Active,"Carter Colf Excavation, LLC",2024-08-22,2025-11-30,restricted,restricted,Cedar City,UT,84720,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12300840-5501,Active,HD Hvac L.L.C.,2021-06-03,2025-11-30,restricted,restricted,Herriman,UT,84096,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13093589-5501,Active,Rosas Landscaping of Utah LLC,2022-11-03,2025-11-30,restricted,restricted,PROVO,UT,84601,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6480183-5501,Active,Ace Property Maintenance LLC,2007-02-21,2025-11-30,restricted,restricted,SOUTH JORDAN,UT,84095,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10320520-5501,Active,"May Brothers Landscaping, LLC",2017-04-06,2025-11-30,restricted,restricted,EAGLE MOUNTAIN,UT,84005,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11887338-5501,Active,RAYTHE MISRASI,2020-08-28,2025-11-30,restricted,restricted,BEAR RIVER CITY,UT,84301,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11694591-5501,Active,"TITAN LANDSCAPE, LLC",2020-03-12,2025-11-30,restricted,restricted,HEBER CITY,UT,84032,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11390412-5501,Active,Ely Landscaping Care LLC,2019-08-27,2025-11-30,restricted,restricted,PROVO,UT,846015579,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11238580-5501,Active,Can-Do Landscaping LLC,2019-04-03,2025-11-30,restricted,restricted,OGDEN,UT,84403,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13272376-5501,Active,Metal Workx Creations LLC,2023-03-07,2025-11-30,restricted,restricted,Harrisville,UT,84404,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13805794-5501,Active,Temperature Solutions,2024-03-11,2025-11-30,restricted,restricted,Roy,UT,84067,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12222245-5501,Active,BELLA VISTA POOLS OF UTAH LLC,2021-04-23,2025-11-30,restricted,restricted,SAINT GEORGE,UT,84790,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12919130-5501,Active,Okusi Construction LLC,2022-07-18,2025-11-30,restricted,restricted,Salt Lake City,UT,84102,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,1252115-5501,Active,"GARRETT & CO., INC.",2003-07-10,2025-11-30,restricted,restricted,MURRAY,UT,84123,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13658683-5501,Active,Full Curl Landscaping L.L.C.,2024-01-11,2025-11-30,restricted,restricted,Glendale,UT,84729,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11996968-5501,Active,Irrigation Specialist L.L.C.,2021-08-26,2025-11-30,restricted,restricted,Salem,UT,84653,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14060419-5501,Active,TPA Concrete LLC,2024-07-16,2025-11-30,restricted,restricted,Farmington,UT,84025,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13534896-5501,Active,RLK Services LLC,2023-08-24,2025-11-30,restricted,restricted,Salt Lake City,UT,84105,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11347509-5501,Active,SL Fence LLC,2019-06-26,2025-11-30,restricted,restricted,COTTONWOOD HEIGHTS,UT,84121,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12716704-5501,Active,Chambers Excavation Operations LLC,2022-02-24,2025-11-30,restricted,restricted,Eden,UT,84310,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13939280-5501,Active,"Two Brothers Lawn Care, LLC",2024-05-16,2025-11-30,restricted,restricted,North Ogden,UT,84414,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9120650-5501,Active,"City Garden, LLC",2014-09-25,2025-11-30,restricted,restricted,West Valley City,UT,84120,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11057323-5501,Active,"Hidden Peak Metal Works, LLC",2018-11-14,2025-11-30,restricted,restricted,DRAPER,UT,84020,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12711872-5501,Active,AppleTree Landscape & Design LLC,2022-02-22,2025-11-30,restricted,restricted,Lehi,UT,84043,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12611505-5501,Active,Bulldog Concrete & Curbing LLC,2021-12-16,2025-11-30,restricted,restricted,Taylorsville,UT,84129,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13605288-5501,Active,Dos Primos Landscaping Company,2023-11-09,2025-11-30,restricted,restricted,Logan,UT,84341,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12445928-5501,Active,"Elk River Painting and Landscaping, LLC",2021-08-30,2025-11-30,restricted,restricted,Washington,UT,84780,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,319358-5501,Active,"CALDER SPRINKLER, LANDSCAPING & EXCAVATION, INC.",1996-04-10,2025-11-30,restricted,restricted,OGDEN,UT,84414,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11251491-5501,Active,Sassy Grass Landscape LLC,2019-04-11,2025-11-30,restricted,restricted,MAGNA,UT,84044,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12831091-5501,Active,C.J.A. Construction LLC,2022-05-03,2025-11-30,restricted,restricted,Kamas,UT,84036,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12907715-5501,Active,"Jennifer Christensen Design, LLC",2022-07-12,2025-11-30,restricted,restricted,Highland,UT,84003,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6148850-5501,Active,Earthworks Landscaping Services Inc,2007-05-11,2025-11-30,restricted,restricted,SYRACUSE,UT,84075,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10694185-5501,Active,"Artcon, LLC",2018-02-08,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84118,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10554919-5501,Active,All Year Round LLC,2018-02-08,2025-11-30,restricted,restricted,ST GEORGE,UT,84790,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13650479-5501,Active,Calder Fence Company LLC,2024-01-08,2025-11-30,restricted,restricted,Taylorsville,UT,84129,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14210404-5501,Active,E & E Framing LLC,2025-03-25,2027-11-30,restricted,restricted,West Valley City,UT,84120,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13899272-5501,Active,"Morrison Rock, L.L.C.",2024-05-09,2025-11-30,restricted,restricted,Junction,UT,84740,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12625862-5501,Active,"Diego's Landscaping, LLC",2021-12-28,2025-11-30,restricted,restricted,Orem,UT,84057,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11915241-5501,Active,"Franco Drywall, LLC",2020-09-04,2025-11-30,restricted,restricted,West Valley City,UT,84120,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13099591-5501,Active,"Infinex Excavating Pros, LLC",2022-11-04,2025-11-30,restricted,restricted,Saint George,UT,84790,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,237720-5501,Active,Abolfazi Baraghoshi,1911-01-01,2025-11-30,restricted,restricted,SANDY,UT,840935512,restricted,Y,88-96,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13838103-5501,Active,"Best Finish Concrete LLC, The",2024-03-27,2025-11-30,restricted,restricted,West Valley City,UT,84120,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5119449-5501,Active,MILLER'S SPRINKLERS,2002-06-13,2025-11-30,restricted,restricted,PLAIN CITY,UT,84404,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13208825-5501,Active,ProGreen Intermountain LLC,2023-01-20,2025-11-30,restricted,restricted,South Jordan,UT,84009,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11336520-5501,Active,LLUE LLC,2019-07-26,2025-11-30,restricted,restricted,PAYSON,UT,84651,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6016356-5501,Active,Trevor Breck Bluth,2008-03-28,2025-11-30,restricted,restricted,SPANISH FORK,UT,84660,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13246765-5501,Active,Rodosky Capital II LLC,2023-02-09,2025-11-30,restricted,restricted,Park City,UT,84098,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13559429-5501,Active,All In One Cleaning Services and Landscaping LLC,2023-09-29,2025-11-30,restricted,restricted,Francis,UT,84036,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12751599-5501,Active,Caras Excavation LLC,2022-03-15,2025-11-30,restricted,restricted,Payson,UT,84651,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11185027-5501,Active,Cut it Carpentry LLC,2019-02-27,2025-11-30,restricted,restricted,OREM,UT,84097,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12084849-5501,Active,"LANDRY'S PROFESSIONAL LAWN AND LANDSCAPE, INC.",2021-01-07,2025-11-30,restricted,restricted,BATON ROUGE,LA,70809,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,380789-5501,Active,STU Corp,1999-12-28,2025-11-30,restricted,restricted,ST GEORGE,UT,84770,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13457542-5501,Active,"Empyreal Business Management, LLC",2023-07-05,2025-11-30,restricted,restricted,West Jordan,UT,84084,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10579724-5501,Active,Bull Grounds Landscaping LLC,2017-11-03,2025-11-30,restricted,restricted,OGDEN,UT,84404,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,375937-5501,Active,Five Star Fence Company Inc,1999-10-26,2025-11-30,restricted,restricted,LEHI,UT,84043,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12476727-5501,Active,"HandyMax Home Repair and Maintenance, L.L.C.",2024-03-20,2025-11-30,restricted,restricted,Kanab,UT,84741,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12277963-5501,Active,BROCK WRIGHT LLC,2021-04-29,2025-11-30,restricted,restricted,LA VERKIN,UT,84745,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,261379-5501,Active,Mike Riley Const,1993-04-22,2025-11-30,restricted,restricted,FERRON,UT,84523,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11640322-5501,Active,Green Paradise Landscaping LLC,2020-03-11,2025-11-30,restricted,restricted,WEST VALLEY CITY,UT,84128,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11281820-5501,Active,"Golf Range Netting, Inc.",2019-05-07,2025-11-30,restricted,restricted,TARPON SPRINGS,FL,34689,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6962602-5501,Active,Timothy E Christensen,2008-04-21,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84123,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13438550-5501,Active,R.M.G Excavation LLC,2023-06-22,2025-11-30,restricted,restricted,Orem,UT,84058,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9861774-5501,Active,Thomas Robert Provstgaard,2016-07-06,2025-11-30,restricted,restricted,SANTAQUIN,UT,84655,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14058638-5501,Active,"TopCrete Construction, LLC",2024-07-23,2025-11-30,restricted,restricted,Saratoga Springs,UT,84045,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6634286-5501,Active,"CS Stonescape & Design, L.L.C.",2007-06-06,2025-11-30,restricted,restricted,Washington,UT,84780,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13352825-5501,Active,"Medina Contracting, LLC",2023-04-28,2025-11-30,restricted,restricted,Magna,UT,84044,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10960512-5501,Active,"Aspen Metals, LLC",2018-08-31,2025-11-30,restricted,restricted,Sandy,UT,84094,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6494401-5501,Active,"Arch General Landscaping, L.L.C.",2007-02-15,2025-11-30,restricted,restricted,HERRIMAN,UT,84096,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11251443-5501,Active,Miskin Works LLC,2019-04-12,2025-11-30,restricted,restricted,Taylorsville,UT,84129,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12879716-5501,Active,"Rodriguez Property Landscaping Maintenance, LLC",2022-06-27,2025-11-30,restricted,restricted,West Jordan,UT,84081,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10893194-5501,Active,"RLC Maintenance, LLC",2018-07-06,2025-11-30,restricted,restricted,VERNAL,UT,84078,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13894075-5501,Active,Keith Ersel Harris,2024-04-23,2025-11-30,restricted,restricted,Logan,UT,84321,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11089342-5501,Active,"Nehemiah Rebar, Inc.",2018-12-13,2025-11-30,restricted,restricted,SHINGLE SPRINGS,CA,95682,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11848908-5501,Active,"4 Seasons Landscaping & Maintenance, LLC",2020-09-04,2025-11-30,restricted,restricted,TOOELE,UT,84074,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
